            -49    0    0  222
            -48    0    0  222
            -47    0    0  222
            -46    0    0  222
            -45    0    0  222
            -44    0    0  222
            -43    0    0  222
            -42    0    0  222
            -41    0    0  222
            -40    0    0  222
            -39    0    0  222
            -38    0    0  222
            -37    0    0  222
            -36    0    0  222
            -35    0    0  222
            -34    0    0  222
            -33    0    0  222
            -32    0    0  222
            -31    0    0  222
            -30    0    0  222
            -29    0    0  222
            -28    0    0  222
            -27    0    0  222
            -26    0    0  222
            -25    0    0  222
            -24    0    0  222
            -23    0    0  222
            -22    0    0  222
            -21    0    0  222
            -20    0    0  222
            -19    0    0  222
            -18    0    0  222
            -17    0    0  222
            -16    0    0  222
            -15    0    0  222
            -14    0    0  222
            -13    0    0  222
            -12    0    0  222
            -11    0    0  222
            -10    0    0  222
             -9    0    0  222
             -8    0    0  222
             -7    0    0  222
             -6    0    0  222
             -5    0    0  222
             -4    0    0  222
             -3    0    0  222
             -2    0    0  222
             -1    0    0  222
              0    0    0  222
              1    0    0  222
              2    0    0  222
              3    0    0  222
              4    0    0  222
              5    0    0  222
              6    0    0  222
              7    0    0  222
              8    0    0  222
              9    0    0  222
             10    0    0  222
             11    0    0  222
             12    0    0  222
             13    0    0  222
             14    0    0  222
             15    0    0  222
             16    0    0  222
             17    0    0  222
             18    0    0  222
             19    0    0  222
             20    0    0  222
             21    0    0  222
             22    0    0  222
             23    0    0  222
             24    0    0  222
             25    0    0  222
             26    0    0  222
             27    0    0  222
             28    0    0  222
             29    0    0  222
             30    0    0  222
             31    0    0  222
             32    0    0  222
             33    0    0  222
             34    0    0  222
             35    0    0  222
             36    0    0  222
             37    0    0  222
             38    0    0  222
             39    0    0  222
             40    0    0  222
             41    0    0  222
             42    0    0  222
             43    0    0  222
             44    0    0  222
             45    0    0  222
             46    0    0  222
             47    0    0  222
             48    0    0  222
             49    0    0  222
             50    0    0  222
             51    0    0  222
             52    0    0  222
             53    0    0  222
             54    0    0  222
             55    0    0  222
             56    0    0  222
             57    0    0  222
             58    0    0  222
             59    0    0  222
             60    0    0  222
             61    0    0  222
             62    0    0  222
             63    0    0  222
             64    0    0  222
             65    0    0  222
             66    0    0  222
             67    0    0  222
             68    0    0  222
             69    0    0  222
             70    0    0  222
             71    0    0  222
             72    0    0  222
             73    0    0  222
             74    0    0  222
             75    0    0  222
             76    0    0  222
             77    0    0  222
             78    0    0  222
             79    0    0  222
             80    0    0  222
             81    0    0  222
             82    0    0  222
             83    0    0  222
             84    0    0  222
             85    0    0  222
             86    0    0  222
             87    0    0  222
             88    0    0  222
             89    0    0  222
             90    0    0  222
             91    0    0  222
             92    0    0  222
             93    0    0  222
             94    0    0  222
             95    0    0  222
             96    0    0  222
             97    0    0  222
             98    0    0  222
             99    0    0  222
            100    0    0  222
            101    0    0  222
            102    0    0  222
            103    0    0  222
            104    0    0  222
            105    0    0  222
            106    0    0  222
            107    0    0  222
            108    0    0  222
            109    0    0  222
            110    0    0  222
            111    0    0  222
            112    0    0  222
            113    0    0  222
            114    0    0  222
            115    0    0  222
            116    0    0  222
            117    0    0  222
            118    0    0  222
            119    0    0  222
            120    0    0  222
            121    0    0  222
            122    0    0  222
            123    0    0  222
            124    0    0  222
            125    0    0  222
            126    0    0  222
            127    0    0  222
            128    0    0  222
            129    0    0  222
            130    0    0  222
            131    0    0  222
            132    0    0  222
            133    0    0  222
            134    0    0  222
            135    0    0  222
            136    0    0  222
            137    0    0  222
            138    0    0  222
            139    0    0  222
            140    0    0  222
            141    0    0  222
            142    0    0  222
            143    0    0  222
            144    0    0  222
            145    0    0  222
            146    0    0  222
            147    0    0  222
            148    0    0  222
            149    0    0  222
            150    0    0  222
            151    0    0  222
            152    0    0  222
            153    0    0  222
            154    0    0  222
            155    0    0  222
            156    0    0  222
            157    0    0  222
            158    0    0  222
            159    0    0  222
            160    0    0  222
            161    0    0  222
            162    0    0  222
            163    0    0  222
            164    0    0  222
            165    0    0  222
            166    0    0  222
            167    0    0  222
            168    0    0  222
            169    0    0  222
            170    0    0  222
            171    0    0  222
            172    0    0  222
            173    0    0  222
            174    0    0  222
            175    0    0  222
            176    0    0  222
            177    0    0  222
            178    0    0  222
            179    0    0  222
            180    0    0  222
            181    0    0  222
            182    0    0  222
            183    0    0  222
            184    0    0  222
            185    0    0  222
            186    0    0  222
            187    0    0  222
            188    0    0  222
            189    0    0  222
            190    0    0  222
            191    0    0  222
            192    0    0  222
            193    0    0  222
            194    0    0  222
            195    0    0  222
            196    0    0  222
            197    0    0  222
            198    0    0  222
            199    0    0  222
            200    0    0  222
            201    0    0  222
            202    0    0  222
            203    0    0  222
            204    0    0  222
            205    0    0  222
            206    0    0  222
            207    0    0  222
            208    0    0  222
            209    0    0  222
            210    0    0  222
            211    0    0  222
            212    0    0  222
            213    0    0  222
            214    0    0  222
            215    0    0  222
            216    0    0  222
            217    0    0  222
            218    0    0  222
            219    0    0  222
            220    0    0  222
            221    0    0  222
            222    0    0  222
